Time 			Rate 	Error
664020396.4 0.00000 0.00000
664020397.4 1.41176 1.41176
664020398.4 1.40774 1.40774
664020399.4 0.00000 0.00000
664020400.4 0.00000 0.00000
664020401.4 0.00000 0.00000
664020402.4 1.31939 1.31939
664020403.4 -1.36315 1.36315
664020404.4 0.00000 0.00000
664020405.4 1.33427 1.33427
664020406.4 -1.35067 1.35067
664020407.4 4.42754 2.55624
664020408.4 1.70795 1.70795
664020409.4 0.00000 0.00000
664020410.4 0.00000 0.00000
664020411.4 0.00000 0.00000
664020412.4 -1.33287 1.33287
664020413.4 1.32518 1.32518
664020414.4 0.00000 0.00000
664020415.4 0.00000 0.00000
664020416.4 2.70789 1.91477
664020417.4 0.00000 0.00000
664020418.4 -2.68204 1.89649
664020419.4 -0.00117821 1.86406
664020420.4 -1.31604 1.31604
664020421.4 0.00000 0.00000
664020422.4 -1.32132 1.32132
664020423.4 1.33031 1.33031
664020424.4 0.00000 0.00000
664020425.4 0.00000 0.00000
664020426.4 0.00000 0.00000
664020427.4 0.00000 0.00000
664020428.4 0.00000 0.00000
664020429.4 0.00000 0.00000
664020430.4 1.70980 1.70980
664020431.4 0.00000 0.00000
664020432.4 2.63454 1.86290
664020433.4 1.37272 2.38046
664020434.4 1.33960 1.33960
664020435.4 0.00000 0.00000
664020436.4 -1.31771 1.31771
664020437.4 0.00000 0.00000
664020438.4 2.59042 1.83170
664020439.4 -0.00115507 1.82745
664020440.4 0.00000 0.00000
664020441.4 -0.00121624 1.92422
664020442.4 0.00000 0.00000
664020443.4 2.57375 1.81991
664020444.4 1.32764 1.32764
664020445.4 1.34332 1.34332
664020446.4 -0.00116421 1.84190
664020447.4 1.33039 1.33039
664020448.4 1.33231 1.33231
664020449.4 2.72845 1.92930
664020450.4 1.33238 1.33238
664020451.4 0.00000 0.00000
664020452.4 -1.31579 1.31579
664020453.4 0.00000 0.00000
664020454.4 2.70632 1.91366
664020455.4 0.00000 0.00000
664020456.4 -1.30281 1.30281
664020457.4 0.00000 0.00000
664020458.4 1.29162 1.29162
664020459.4 0.00000 0.00000
664020460.4 1.33772 1.33772
664020461.4 0.00000 0.00000
664020462.4 2.68120 1.89589
664020463.4 0.00000 0.00000
664020464.4 1.79528 1.79528
664020465.4 -1.35613 1.35613
664020466.4 1.34782 1.34782
664020467.4 1.33164 2.30923
664020468.4 -0.00120136 1.90069
664020469.4 0.00000 0.00000
664020470.4 0.00000 0.00000
664020471.4 0.00000 0.00000
664020472.4 0.00000 0.00000
664020473.4 0.00000 0.00000
664020474.4 0.00000 0.00000
664020475.4 -1.34294 1.34294
664020476.4 1.36144 1.36144
664020477.4 0.00000 0.00000
664020478.4 1.45126 1.45126
664020479.4 0.00000 0.00000
664020480.4 1.33168 1.33168
664020481.4 -0.00119190 1.88572
664020482.4 0.00000 0.00000
664020483.4 0.00000 0.00000
664020484.4 -2.62915 1.85909
664020485.4 0.00000 0.00000
664020486.4 0.00000 0.00000
664020487.4 0.00000 0.00000
664020488.4 1.34672 1.34672
664020489.4 0.00000 0.00000
664020490.4 1.36730 1.36730
664020491.4 0.00000 0.00000
664020492.4 0.00000 0.00000
664020493.4 -1.36165 1.36165
664020494.4 -1.36023 1.36023
664020495.4 0.00000 0.00000
664020496.4 0.00000 0.00000
664020497.4 3.11614 2.20344
664020498.4 0.00000 0.00000
664020499.4 1.37412 1.37412
664020500.4 0.00000 0.00000
664020501.4 0.00000 0.00000
664020502.4 0.00000 0.00000
664020503.4 2.67217 1.88951
664020504.4 0.00000 0.00000
664020505.4 0.00000 0.00000
664020506.4 0.00000 0.00000
664020507.4 0.00000 0.00000
664020508.4 1.32479 1.32479
664020509.4 0.00000 0.00000
664020510.4 0.00000 0.00000
664020511.4 0.00000 0.00000
664020512.4 0.00000 0.00000
664020513.4 -0.00119111 1.88447
664020514.4 -1.33669 1.33669
664020515.4 0.00000 0.00000
664020516.4 -2.67733 1.89316
664020517.4 1.32502 1.32502
664020518.4 1.36920 1.36920
664020519.4 1.49791 1.49791
664020520.4 0.00000 0.00000
664020521.4 0.00000 0.00000
664020522.4 1.33059 1.33059
664020523.4 1.33877 1.33877
664020524.4 1.32746 1.32746
664020525.4 -1.33101 1.33101
664020526.4 0.00000 0.00000
664020527.4 -1.34976 1.34976
664020528.4 0.00000 0.00000
664020529.4 0.00000 0.00000
664020530.4 -1.36358 1.36358
664020531.4 0.00000 0.00000
664020532.4 1.33316 1.33316
664020533.4 0.00000 0.00000
664020534.4 0.00000 0.00000
664020535.4 1.34317 1.34317
664020536.4 0.00000 0.00000
664020537.4 0.00000 0.00000
664020538.4 0.00000 0.00000
664020539.4 1.36228 1.36228
664020540.4 1.36886 1.36886
664020541.4 0.00000 0.00000
664020542.4 NaN NaN
664020543.4 NaN NaN
664020544.4 NaN NaN
664020545.4 NaN NaN
664020546.4 NaN NaN
664020547.4 NaN NaN
664020548.4 NaN NaN
664020549.4 NaN NaN
664020550.4 NaN NaN
664020551.4 NaN NaN
664020552.4 NaN NaN
664020553.4 NaN NaN
664020554.4 NaN NaN
664020555.4 NaN NaN
664020556.4 NaN NaN
664020557.4 NaN NaN
664020558.4 NaN NaN
664020559.4 NaN NaN
664020560.4 NaN NaN
664020561.4 NaN NaN
664020562.4 NaN NaN
664020563.4 NaN NaN
664020564.4 NaN NaN
664020565.4 NaN NaN
664020566.4 NaN NaN
664020567.4 NaN NaN
664020568.4 NaN NaN
664020569.4 NaN NaN
664020570.4 NaN NaN
664020571.4 NaN NaN
664020572.4 NaN NaN
664020573.4 NaN NaN
664020574.4 NaN NaN
664020575.4 NaN NaN
664020576.4 NaN NaN
664020577.4 NaN NaN
664020578.4 NaN NaN
664020579.4 NaN NaN
664020580.4 NaN NaN
664020581.4 NaN NaN
664020582.4 NaN NaN
664020583.4 NaN NaN
664020584.4 NaN NaN
664020585.4 NaN NaN
664020586.4 NaN NaN
664020587.4 NaN NaN
664020588.4 NaN NaN
664020589.4 NaN NaN
664020590.4 NaN NaN
664020591.4 NaN NaN
664020592.4 NaN NaN
664020593.4 NaN NaN
664020594.4 NaN NaN
664020595.4 NaN NaN
664020596.4 NaN NaN
664020597.4 NaN NaN
664020598.4 NaN NaN
664020599.4 -0.00131421 2.07922
664020600.4 0.00000 0.00000
664020601.4 1.41486 1.41486
664020602.4 1.37623 1.37623
664020603.4 1.34672 1.34672
664020604.4 -1.36186 1.36186
664020605.4 0.00000 0.00000
664020606.4 1.34995 1.34995
664020607.4 1.36031 1.36031
664020608.4 0.00000 0.00000
664020609.4 0.00000 0.00000
664020610.4 0.00000 0.00000
664020611.4 1.36778 1.36778
664020612.4 0.00000 0.00000
664020613.4 0.00000 0.00000
664020614.4 0.00000 0.00000
664020615.4 1.34669 1.34669
664020616.4 1.33548 1.33548
664020617.4 0.00000 0.00000
664020618.4 0.00000 0.00000
664020619.4 1.33504 1.33504
664020620.4 -0.00119289 1.88729
664020621.4 0.00000 0.00000
664020622.4 0.00000 0.00000
664020623.4 0.00000 0.00000
664020624.4 -2.73974 1.93729
664020625.4 1.34036 1.34036
664020626.4 -1.34963 1.34963
664020627.4 1.32665 1.32665
664020628.4 0.00000 0.00000
664020629.4 1.36700 2.37054
664020630.4 -1.37055 1.37055
664020631.4 0.00000 0.00000
664020632.4 -1.36374 1.36374
664020633.4 0.00000 0.00000
664020634.4 0.00000 0.00000
664020635.4 0.00000 0.00000
664020636.4 0.00000 0.00000
664020637.4 1.38703 1.38703
664020638.4 2.73254 1.93220
664020639.4 -1.36742 1.36742
664020640.4 1.34670 1.34670
664020641.4 0.00000 0.00000
664020642.4 0.00000 0.00000
664020643.4 0.00000 0.00000
664020644.4 0.00000 0.00000
664020645.4 -0.00117594 1.86047
664020646.4 0.00000 0.00000
664020647.4 1.30635 1.30635
664020648.4 1.30654 1.30654
664020649.4 0.00000 0.00000
664020650.4 0.00000 0.00000
664020651.4 0.00000 0.00000
664020652.4 0.00000 0.00000
664020653.4 -1.51732 1.51732
664020654.4 0.00000 0.00000
664020655.4 0.00000 0.00000
664020656.4 -0.00119587 1.89200
664020657.4 0.00000 0.00000
664020658.4 0.00000 0.00000
664020659.4 0.00000 0.00000
664020660.4 1.29901 1.29901
664020661.4 0.00000 0.00000
664020662.4 0.00000 0.00000
664020663.4 1.30925 1.30925
664020664.4 0.00000 0.00000
664020665.4 1.30820 1.30820
664020666.4 1.30863 1.30863
664020667.4 0.00000 0.00000
664020668.4 0.00000 0.00000
664020669.4 0.00000 0.00000
664020670.4 0.00000 0.00000
664020671.4 0.00000 0.00000
664020672.4 0.00000 0.00000
664020673.4 -0.00117988 1.86670
664020674.4 -1.31930 1.31930
664020675.4 1.33191 1.33191
664020676.4 0.00000 0.00000
664020677.4 0.00000 0.00000
664020678.4 0.00000 0.00000
664020679.4 0.00000 0.00000
664020680.4 0.00000 0.00000
664020681.4 0.00000 0.00000
664020682.4 0.00000 0.00000
664020683.4 0.00000 0.00000
664020684.4 0.00000 0.00000
664020685.4 0.00000 0.00000
664020686.4 0.00000 0.00000
664020687.4 0.00000 0.00000
664020688.4 2.65999 1.88090
664020689.4 0.00000 0.00000
664020690.4 -2.62429 1.85565
664020691.4 0.00000 0.00000
664020692.4 1.33823 1.33823
664020693.4 -1.35767 1.35767
664020694.4 1.33821 1.33821
664020695.4 -0.00114382 1.80965
664020696.4 -1.33034 1.33034
664020697.4 1.32214 1.32214
664020698.4 -1.29836 1.29836
664020699.4 -1.31343 1.31343
664020700.4 1.30299 1.30299
664020701.4 0.00000 0.00000
664020702.4 0.00000 0.00000
664020703.4 0.00000 0.00000
664020704.4 2.62590 1.85679
664020705.4 0.00000 0.00000
664020706.4 0.00000 0.00000
664020707.4 0.00000 0.00000
664020708.4 0.00000 0.00000
664020709.4 0.00000 0.00000
664020710.4 0.00000 0.00000
664020711.4 0.00000 0.00000
664020712.4 0.00000 0.00000
664020713.4 0.00000 0.00000
664020714.4 -1.31521 1.31521
664020715.4 0.00000 0.00000
664020716.4 0.00000 0.00000
664020717.4 0.00000 0.00000
664020718.4 0.00000 0.00000
664020719.4 0.00000 0.00000
664020720.4 0.00000 0.00000
664020721.4 0.00000 0.00000
664020722.4 0.00000 0.00000
664020723.4 2.65997 1.88088
664020724.4 0.00000 0.00000
664020725.4 0.00000 0.00000
664020726.4 1.30946 1.30946
664020727.4 -1.29201 1.29201
664020728.4 -1.30555 1.30555
664020729.4 0.00000 0.00000
664020730.4 0.00000 0.00000
664020731.4 1.31230 1.31230
664020732.4 2.64593 1.87095
664020733.4 1.31193 1.31193
664020734.4 0.00000 0.00000
664020735.4 -1.30675 1.30675
664020736.4 0.00000 0.00000
664020737.4 0.00000 0.00000
664020738.4 0.00000 0.00000
664020739.4 0.00000 0.00000
664020740.4 0.00000 0.00000
664020741.4 0.00000 0.00000
664020742.4 0.00000 0.00000
664020743.4 2.62069 1.85311
664020744.4 0.00000 0.00000
664020745.4 0.00000 0.00000
664020746.4 0.00000 0.00000
664020747.4 0.00000 0.00000
664020748.4 -1.30380 1.30380
664020749.4 1.28680 1.28680
664020750.4 0.00000 0.00000
664020751.4 1.32062 1.32062
664020752.4 0.00000 0.00000
664020753.4 2.61056 1.84594
664020754.4 0.00000 0.00000
664020755.4 0.00000 0.00000
664020756.4 0.00000 0.00000
664020757.4 1.28688 1.28688
664020758.4 2.59509 1.83500
664020759.4 0.00000 0.00000
664020760.4 1.44497 1.44497
664020761.4 -0.00116295 1.83991
664020762.4 0.00000 0.00000
664020763.4 1.28853 1.28853
664020764.4 0.00000 0.00000
664020765.4 0.00000 0.00000
664020766.4 0.00000 0.00000
664020767.4 0.00000 0.00000
664020768.4 0.00000 0.00000
664020769.4 0.00000 0.00000
664020770.4 0.00000 0.00000
664020771.4 1.31371 1.31371
664020772.4 0.00000 0.00000
664020773.4 0.00000 0.00000
664020774.4 0.00000 0.00000
664020775.4 -1.37493 1.37493
664020776.4 0.00000 0.00000
664020777.4 0.00000 0.00000
664020778.4 1.72192 1.72192
664020779.4 -0.00158375 2.50566
664020780.4 -1.73400 1.73400
664020781.4 1.40797 1.40797
664020782.4 1.31840 1.31840
664020783.4 0.00000 0.00000
664020784.4 0.00000 0.00000
664020785.4 1.35479 1.35479
664020786.4 0.00000 0.00000
664020787.4 -1.35483 1.35483
664020788.4 0.00000 0.00000
664020789.4 0.00000 0.00000
664020790.4 1.32915 1.32915
664020791.4 0.00000 0.00000
664020792.4 1.37756 2.38884
664020793.4 -1.77310 3.06745
664020794.4 1.79921 1.79921
664020795.4 0.00000 0.00000
664020796.4 0.00000 0.00000
664020797.4 2.70772 1.91465
664020798.4 0.00000 0.00000
664020799.4 0.00000 0.00000
664020800.4 0.00000 0.00000
664020801.4 1.35287 1.35287
664020802.4 1.36314 1.36314
664020803.4 0.00000 0.00000
664020804.4 0.00000 0.00000
664020805.4 1.35453 1.35453
664020806.4 0.00000 0.00000
664020807.4 -1.34457 1.34457
664020808.4 1.36397 1.36397
664020809.4 0.00000 0.00000
664020810.4 0.00000 0.00000
664020811.4 -1.37472 1.37472
664020812.4 0.00000 0.00000
664020813.4 0.00000 0.00000
664020814.4 0.00000 0.00000
664020815.4 1.33037 1.33037
664020816.4 0.00000 0.00000
664020817.4 0.00000 0.00000
664020818.4 1.37585 1.37585
664020819.4 0.00000 0.00000
664020820.4 1.36000 2.35840
664020821.4 0.00000 0.00000
664020822.4 0.00000 0.00000
664020823.4 0.00000 0.00000
664020824.4 0.00000 0.00000
664020825.4 0.00000 0.00000
664020826.4 1.34567 1.34567
664020827.4 -0.00121388 1.92050
664020828.4 0.00000 0.00000
664020829.4 0.00000 0.00000
664020830.4 1.35982 1.35982
664020831.4 2.71887 1.92253
664020832.4 0.00000 0.00000
664020833.4 1.37127 1.37127
664020834.4 0.00000 0.00000
664020835.4 -1.45210 1.45210
664020836.4 1.78787 1.78787
664020837.4 0.00000 0.00000
664020838.4 -1.37464 1.37464
664020839.4 1.37745 1.37745
664020840.4 1.39959 1.39959
664020841.4 1.40158 1.40158
664020842.4 1.38177 1.38177
664020843.4 0.00000 0.00000
664020844.4 0.00000 0.00000
664020845.4 0.00000 0.00000
664020846.4 1.37152 1.37152
664020847.4 1.35567 1.35567
664020848.4 -1.38307 1.38307
664020849.4 -1.36433 1.36433
664020850.4 -1.34798 1.34798
664020851.4 -0.00122304 1.93499
664020852.4 0.00000 0.00000
664020853.4 1.33401 1.33401
664020854.4 0.00000 0.00000
664020855.4 4.03422 2.32916
664020856.4 0.00000 0.00000
664020857.4 0.00000 0.00000
664020858.4 0.00000 0.00000
664020859.4 0.00000 0.00000
664020860.4 1.34114 1.34114
664020861.4 1.32443 1.32443
664020862.4 -0.00121386 1.92046
664020863.4 2.68541 1.89887
664020864.4 0.00000 0.00000
664020865.4 0.00000 0.00000
664020866.4 1.34091 1.34091
664020867.4 -0.00121900 1.92859
664020868.4 0.00000 0.00000
664020869.4 0.00000 0.00000
664020870.4 4.00808 2.31406
664020871.4 1.37054 1.37054
664020872.4 2.69028 1.90231
664020873.4 0.00000 0.00000
664020874.4 1.39131 1.39131
664020875.4 0.00000 0.00000
664020876.4 1.34371 1.34371
664020877.4 1.31763 1.31763
664020878.4 1.33512 1.33512
664020879.4 0.00000 0.00000
664020880.4 0.00000 0.00000
664020881.4 0.00000 0.00000
664020882.4 0.00000 0.00000
664020883.4 0.00000 0.00000
664020884.4 0.00000 0.00000
664020885.4 0.00000 0.00000
664020886.4 1.34156 2.32642
664020887.4 1.35613 1.35613
664020888.4 0.00000 0.00000
664020889.4 0.00000 0.00000
664020890.4 0.00000 0.00000
664020891.4 0.00000 0.00000
664020892.4 0.00000 0.00000
664020893.4 0.00000 0.00000
664020894.4 -1.34981 1.34981
664020895.4 0.00000 0.00000
664020896.4 0.00000 0.00000
664020897.4 0.00000 0.00000
664020898.4 -1.37688 2.38199
664020899.4 1.33027 1.33027
664020900.4 2.72428 1.92636
664020901.4 2.71749 1.92156
664020902.4 0.00000 0.00000
664020903.4 0.00000 0.00000
664020904.4 1.31639 1.31639
664020905.4 1.35450 1.35450
664020906.4 0.00000 0.00000
664020907.4 1.33439 1.33439
664020908.4 1.37556 1.37556
664020909.4 1.39143 1.39143
664020910.4 0.00000 0.00000
664020911.4 2.75455 1.94776
664020912.4 0.00000 0.00000
664020913.4 0.00000 0.00000
664020914.4 0.00000 0.00000
664020915.4 1.31397 1.31397
664020916.4 0.00000 0.00000
664020917.4 0.00000 0.00000
664020918.4 0.00000 0.00000
664020919.4 2.66054 1.88129
664020920.4 0.00000 0.00000
664020921.4 0.00000 0.00000
664020922.4 0.00000 0.00000
664020923.4 0.00000 0.00000
664020924.4 0.00000 0.00000
664020925.4 1.32728 1.32728
664020926.4 0.00000 0.00000
664020927.4 0.00000 0.00000
664020928.4 -1.32098 1.32098
664020929.4 0.00000 0.00000
664020930.4 1.31340 1.31340
664020931.4 0.00000 0.00000
664020932.4 -0.00119558 1.89155
664020933.4 1.34440 1.34440
664020934.4 0.00000 0.00000
664020935.4 1.30526 1.30526
664020936.4 1.30847 1.30847
664020937.4 -0.00116496 1.84310
664020938.4 2.61901 1.85192
664020939.4 0.00000 0.00000
664020940.4 0.00000 0.00000
664020941.4 0.00000 0.00000
664020942.4 0.00000 0.00000
664020943.4 1.33129 1.33129
664020944.4 0.00000 0.00000
664020945.4 0.00000 0.00000
664020946.4 0.00000 0.00000
664020947.4 1.32217 1.32217
664020948.4 0.00000 0.00000
664020949.4 0.00000 0.00000
664020950.4 -1.28887 1.28887
664020951.4 0.00000 0.00000
664020952.4 1.29602 1.29602
664020953.4 -1.28666 1.28666
664020954.4 0.00000 0.00000
664020955.4 2.57949 1.82397
664020956.4 0.00000 0.00000
664020957.4 1.32069 1.32069
664020958.4 0.00000 0.00000
664020959.4 0.00000 0.00000
664020960.4 1.31089 1.31089
664020961.4 0.00000 0.00000
664020962.4 0.00000 0.00000
664020963.4 0.00000 0.00000
664020964.4 1.27977 1.27977
664020965.4 0.00000 0.00000
664020966.4 0.00000 0.00000
664020967.4 0.00000 0.00000
664020968.4 0.00000 0.00000
664020969.4 1.28790 1.28790
664020970.4 0.00000 0.00000
664020971.4 0.00000 0.00000
664020972.4 -1.29042 1.29042
664020973.4 0.00000 0.00000
664020974.4 0.00000 0.00000
664020975.4 -1.29076 1.29076
664020976.4 1.30780 1.30780
664020977.4 0.00000 0.00000
664020978.4 0.00000 0.00000
664020979.4 1.31324 2.27732
664020980.4 1.29273 1.29273
664020981.4 0.00000 0.00000
664020982.4 0.00000 0.00000
664020983.4 0.00000 0.00000
664020984.4 0.00000 0.00000
664020985.4 0.00000 0.00000
664020986.4 0.00000 0.00000
664020987.4 0.00000 0.00000
664020988.4 -0.00118123 1.86883
664020989.4 2.68733 1.90023
664020990.4 0.00000 0.00000
664020991.4 1.30863 1.30863
664020992.4 1.36043 1.36043
664020993.4 2.56559 1.81415
664020994.4 0.00000 0.00000
664020995.4 1.30226 1.30226
664020996.4 0.00000 0.00000
664020997.4 0.00000 0.00000
664020998.4 1.30888 1.30888
664020999.4 -0.00113844 1.80114
664021000.4 0.00000 0.00000
664021001.4 0.00000 0.00000
664021002.4 0.00000 0.00000
664021003.4 1.33028 1.33028
664021004.4 0.00000 0.00000
664021005.4 1.30066 1.30066
664021006.4 0.00000 0.00000
664021007.4 0.00000 0.00000
664021008.4 0.00000 0.00000
664021009.4 0.00000 0.00000
664021010.4 1.28490 1.28490
664021011.4 0.00000 0.00000
664021012.4 1.32662 1.32662
664021013.4 1.29212 1.29212
664021014.4 2.58049 1.82468
664021015.4 2.56409 1.81309
664021016.4 0.00000 0.00000
664021017.4 1.30463 1.30463
664021018.4 1.26342 1.26342
664021019.4 0.00000 0.00000
664021020.4 0.00000 0.00000
664021021.4 0.00000 0.00000
664021022.4 0.00000 0.00000
664021023.4 -1.32280 1.32280
664021024.4 1.33316 1.33316
664021025.4 1.31469 1.31469
664021026.4 0.00000 0.00000
664021027.4 0.00000 0.00000
664021028.4 0.00000 0.00000
664021029.4 0.00000 0.00000
664021030.4 0.00000 0.00000
664021031.4 0.00000 0.00000
664021032.4 0.00000 0.00000
664021033.4 2.59428 1.83443
664021034.4 0.00000 0.00000
664021035.4 3.87238 2.23572
664021036.4 0.00000 0.00000
664021037.4 1.28279 1.28279
664021038.4 0.00000 0.00000
664021039.4 1.29642 1.29642
664021040.4 0.00000 0.00000
664021041.4 0.00000 0.00000
664021042.4 0.00000 0.00000
664021043.4 -1.34022 1.34022
664021044.4 1.31600 1.31600
664021045.4 0.00000 0.00000
664021046.4 0.00000 0.00000
664021047.4 0.00000 0.00000
664021048.4 1.28661 1.28661
664021049.4 0.00000 0.00000
664021050.4 0.00000 0.00000
664021051.4 0.00000 0.00000
664021052.4 1.30129 1.30129
664021053.4 0.00000 0.00000
664021054.4 0.00000 0.00000
664021055.4 0.00000 0.00000
664021056.4 0.00000 0.00000
664021057.4 0.00000 0.00000
664021058.4 0.00000 0.00000
664021059.4 0.00000 0.00000
664021060.4 0.00000 0.00000
664021061.4 2.67290 1.89003
664021062.4 0.00000 0.00000
664021063.4 2.63026 1.85988
664021064.4 0.00000 0.00000
664021065.4 0.00000 0.00000
664021066.4 -0.00120352 1.90410
664021067.4 2.62706 2.62882
664021068.4 0.00000 0.00000
664021069.4 0.00000 0.00000
664021070.4 3.24589 2.29519
664021071.4 0.00000 0.00000
664021072.4 0.00000 0.00000
664021073.4 0.00000 0.00000
664021074.4 1.32152 1.32152
664021075.4 0.00000 0.00000
664021076.4 1.32166 1.32166
664021077.4 0.00000 0.00000
664021078.4 -1.27928 1.27928
664021079.4 1.28313 1.28313
664021080.4 0.00000 0.00000
664021081.4 -0.00116927 1.84991
664021082.4 1.30864 1.30864
664021083.4 0.00000 0.00000
664021084.4 1.31103 1.31103
664021085.4 1.31824 1.31824
664021086.4 1.30628 1.30628
664021087.4 0.00000 0.00000
664021088.4 -0.00118803 1.87960
664021089.4 1.31316 1.31316
664021090.4 3.88592 2.24354
664021091.4 0.00000 0.00000
664021092.4 1.29769 1.29769
664021093.4 0.00000 0.00000
664021094.4 1.29733 1.29733
664021095.4 0.00000 0.00000
664021096.4 0.00000 0.00000
664021097.4 0.00000 0.00000
664021098.4 0.00000 0.00000
664021099.4 1.27248 1.27248
664021100.4 0.00000 0.00000
664021101.4 1.31029 1.31029
664021102.4 1.28718 1.28718
664021103.4 0.00000 0.00000
664021104.4 2.62485 1.85605
664021105.4 1.29650 1.29650
664021106.4 0.00000 0.00000
664021107.4 0.00000 0.00000
664021108.4 0.00000 0.00000
664021109.4 0.00000 0.00000
664021110.4 0.00000 0.00000
664021111.4 1.78717 1.78717
664021112.4 0.00000 0.00000
664021113.4 -1.29820 1.29820
664021114.4 1.30393 1.30393
664021115.4 0.00000 0.00000
664021116.4 0.00000 0.00000
664021117.4 0.00000 0.00000
664021118.4 0.00000 0.00000
664021119.4 0.00000 0.00000
664021120.4 -0.00115793 1.83198
664021121.4 0.00000 0.00000
664021122.4 1.29483 1.29483
664021123.4 0.00000 0.00000
664021124.4 1.25717 1.25717
664021125.4 -1.31084 1.31084
664021126.4 0.00000 0.00000
664021127.4 -1.33412 1.33412
664021128.4 1.33424 1.33424
664021129.4 0.00000 0.00000
664021130.4 0.00000 0.00000
664021131.4 0.00000 0.00000
664021132.4 0.00000 0.00000
664021133.4 0.00000 0.00000
664021134.4 1.33348 1.33348
664021135.4 0.00000 0.00000
664021136.4 1.36559 1.36559
664021137.4 0.00000 0.00000
664021138.4 1.30225 1.30225
664021139.4 1.29727 1.29727
664021140.4 1.30768 1.30768
664021141.4 0.00000 0.00000
664021142.4 3.87725 2.23853
664021143.4 0.00000 0.00000
664021144.4 0.00000 0.00000
664021145.4 1.28273 1.28273
664021146.4 1.31056 1.31056
664021147.4 -1.59562 2.76041
664021148.4 0.00000 0.00000
664021149.4 -1.31757 1.31757
664021150.4 1.27910 1.27910
664021151.4 0.00000 0.00000
664021152.4 0.00000 0.00000
664021153.4 0.00000 0.00000
664021154.4 0.00000 0.00000
664021155.4 0.00000 0.00000
664021156.4 1.29571 1.29571
664021157.4 0.00000 0.00000
664021158.4 -0.00118320 1.87195
664021159.4 0.00000 0.00000
664021160.4 0.00000 0.00000
664021161.4 -1.31193 1.31193
664021162.4 1.39251 1.39251
664021163.4 0.00000 0.00000
664021164.4 0.00000 0.00000
664021165.4 0.00000 0.00000
664021166.4 1.34017 1.34017
664021167.4 0.00000 0.00000
664021168.4 0.00000 0.00000
664021169.4 0.00000 0.00000
664021170.4 -1.30020 1.30020
664021171.4 0.00000 0.00000
664021172.4 0.00000 0.00000
664021173.4 0.00000 0.00000
664021174.4 0.00000 0.00000
664021175.4 0.00000 0.00000
664021176.4 1.32837 1.32837
664021177.4 2.67126 1.88886
664021178.4 1.68475 1.68475
664021179.4 -1.53014 1.53014
664021180.4 1.32779 1.32779
664021181.4 -0.00119343 1.88815
664021182.4 -2.65901 1.88020
664021183.4 -0.00115547 1.82808
664021184.4 0.00000 0.00000
664021185.4 0.00000 0.00000
664021186.4 0.00000 0.00000
664021187.4 -1.37378 1.37378
664021188.4 -1.36150 1.36150
664021189.4 0.00000 0.00000
664021190.4 0.00000 0.00000
664021191.4 0.00000 0.00000
664021192.4 0.00000 0.00000
664021193.4 0.00000 0.00000
664021194.4 0.00000 0.00000
664021195.4 0.00000 0.00000
664021196.4 0.00000 0.00000
664021197.4 1.31677 1.31677
664021198.4 1.33721 2.31888
664021199.4 0.00000 0.00000
664021200.4 1.32191 1.32191
664021201.4 0.00000 0.00000
664021202.4 -1.79142 1.79142
664021203.4 1.38297 1.38297
664021204.4 0.00000 0.00000
664021205.4 0.00000 0.00000
664021206.4 0.00000 0.00000
664021207.4 2.70111 1.90997
664021208.4 1.33466 1.33466
664021209.4 0.00000 0.00000
664021210.4 0.00000 0.00000
664021211.4 0.00000 0.00000
664021212.4 1.35683 1.35683
664021213.4 0.00000 0.00000
664021214.4 0.00000 0.00000
664021215.4 2.57949 1.82397
664021216.4 0.00000 0.00000
664021217.4 -1.33835 1.33835
664021218.4 0.00000 0.00000
664021219.4 1.32463 1.32463
664021220.4 0.00000 0.00000
664021221.4 0.00000 0.00000
664021222.4 -1.31017 1.31017
664021223.4 0.00000 0.00000
664021224.4 1.31060 1.31060
664021225.4 0.00000 0.00000
664021226.4 0.00000 0.00000
664021227.4 1.31513 1.31513
664021228.4 -1.68362 1.68362
664021229.4 0.00000 0.00000
664021230.4 0.00000 0.00000
664021231.4 -1.32880 1.32880
664021232.4 0.00000 0.00000
664021233.4 0.00000 0.00000
664021234.4 0.00000 0.00000
664021235.4 0.00000 0.00000
664021236.4 0.00000 0.00000
664021237.4 1.30712 1.30712
664021238.4 0.00000 0.00000
664021239.4 0.00000 0.00000
664021240.4 0.00000 0.00000
664021241.4 0.00000 0.00000
664021242.4 0.00000 0.00000
664021243.4 1.27306 1.27306
664021244.4 1.30485 1.30485
664021245.4 1.31931 1.31931
664021246.4 0.00000 0.00000
664021247.4 1.33804 1.33804
664021248.4 0.00000 0.00000
664021249.4 0.00000 0.00000
664021250.4 1.29893 1.29893
664021251.4 0.00000 0.00000
664021252.4 1.31907 1.31907
664021253.4 0.00000 0.00000
664021254.4 1.30728 1.30728
664021255.4 1.31804 1.31804
664021256.4 0.00000 0.00000
664021257.4 0.00000 0.00000
664021258.4 0.00000 0.00000
664021259.4 2.53711 1.79401
664021260.4 0.00000 0.00000
664021261.4 1.30242 1.30242
664021262.4 1.30390 1.30390
664021263.4 -2.60821 1.84428
664021264.4 0.00000 0.00000
664021265.4 1.28759 1.28759
664021266.4 0.00000 0.00000
664021267.4 0.00000 0.00000
664021268.4 0.00000 0.00000
664021269.4 1.36237 1.36237
664021270.4 0.00000 0.00000
664021271.4 0.00000 0.00000
